"canonical_product_id","name","shop","date","original_price","promotion_price","match_status"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 18:26:21.945",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 18:36:23.442",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 18:46:24.079",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 18:56:25.014",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 19:06:25.917",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 19:16:26.744",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 19:26:27.354",499.99,369.99,"provisional"
"prod_097c0e99025cb27c","Скраб для тела Synergetic карамельное яблоко и ваниль, 300 мл","magnit","2026-09-17 19:36:28.214",499.99,369.99,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 16:56:15.893",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 17:06:21.006",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 17:16:25.112",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 17:26:29.153",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 17:36:33.939",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 17:46:37.998",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 17:56:44.563",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 18:06:49.602",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 18:16:53.643",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 18:26:59.939",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 18:37:06.007",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 18:47:10.589",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 18:57:14.508",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 19:07:18.713",714,464,"provisional"
"prod_0d2ec11672692d85","Мицеллярная вода `EVELINE` FACEMED+ 3 в 1 гиалуроновая 750 мл","podruzhka","2026-09-17 19:17:22.711",714,464,"provisional"
